,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width,ward,district,province,street
1720, Có,3 pn, MS293540,,Liên hệ Ms.Thuỷ 0906380892 - 0394657625 (Zalo) gặp chính chủ xem nhà và mua nhà với giá Tốt nhất. CAM KẾT KHÁCH HÀNG MUA NHÀ KHÔNG MẤT BẤT CỨ MỘT KHOẢN PHÍ NÀO.,,4 t, 54 m,Sổ Hồng, Có, 12 m,https://nhadat24h.net.vn/storage/product/15519/pth-002.jpg, Có," Bán nhà Quận 8 đường Bùi Minh Trực - 54m2 - 4PN - 4 tỷ 8, 0906380892", Không,4800000000, 10 m,"Đường Bùi Minh Trực, 5", Không,"Bán nhà Quận 8 đường Bùi Minh Trực - 54m2 - 4PN - 4 tỷ 8, 0906380892",0,https://nhadat24h.net.vn/du-an/ban-nha-quan-8-duong-bui-minh-truc-54m2-4pn-4-ty-8-0906380892/293540, 54 m, 4 m,05,8,Hồ Chí Minh,Bùi Minh Trực
1721, Có,1 pn, MS293533,,"Cả phố Huỳnh Thúc Kháng chỉ có căn này đẹp nhất, lô góc 3 mặt thoáng, mặt nào cũng ô tô chạy vù vù, từ tầng 2 có thể đua ra 3 chiều diện tích lên tới 120m/sàn",,1 t, 84 m,Sổ Đỏ, Có, 17 m,https://nhadat24h.net.vn/storage/product/9350/8d2a3a0ecb711a2f4360-1.jpg, Có," Bán Nhà Mặt Phố Huỳnh Thúc Kháng, 84m2 Lô Góc Đẹp Nhất Phố 3 Mặt Thoáng Xem Là Ưng 0918086689", Không,58000000000, 1 m,"Đường Huỳnh Thúc Kháng, Láng Hạ", Không,"Bán Nhà Mặt Phố Huỳnh Thúc Kháng, 84m2 Lô Góc Đẹp Nhất Phố 3 Mặt Thoáng Xem Là Ưng 0918086689",0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-huynh-thuc-khang-84m2-lo-goc-dep-nhat-pho-3-mat-thoang-xem-la-ung-0918086689/293533, 84 m, 5 m,Láng Hạ,Đống Đa,Hà Nội,Huỳnh Thúc Kháng
1722, Không,5 pn, MS293530,,None,,4 t, 90 m,Sổ Hồng, Có, 19 m,https://nhadat24h.net.vn/storage/product/11013/t726t81h1.jpg, Có, NHÀ NGỘP CỦA GIỚI THƯỢNG LƯU KHU HIỆP THÀNH CITY- NỘI THẤT XỊN- GẦN 100M2-5 TẦNG., Không,7800000000, 8 m,"Đường Hiệp Thành, Hiệp Thành", Không,NHÀ NGỘP CỦA GIỚI THƯỢNG LƯU KHU HIỆP THÀNH CITY- NỘI THẤT XỊN- GẦN 100M2-5 TẦNG.,0,https://nhadat24h.net.vn/du-an/nha-ngop-cua-gioi-thuong-luu-khu-hiep-thanh-city-noi-that-xin-gan-100m2-5-tang/293530, 90 m, 5 m,Hiệp Thành,12,Hồ Chí Minh,Hiệp Thành
1723, Có,4 pn, MS293523,,None,,4 t, 65 m,Sổ Đỏ, Có, 13 m,https://nhadat24h.net.vn/storage/product/16879/z4682385172704-3a3362118bcb4bed885147d0838e8c12.jpg, Có," 4.8 TỶ BÁN GẤP CĂN NHÀ 4 TẦNG CÓ THANG MÁY 5*13 65M2 , XE HƠI NGỦ TRONG NHÀ, LÊ VĂN VIỆT, TP Thủ Đức", Không,4800000000, 5 m,"Đường Tân Lập 1, Hiệp Phú", Không,"4.8 TỶ BÁN GẤP CĂN NHÀ 4 TẦNG CÓ THANG MÁY 5*13 65M2 , XE HƠI NGỦ TRONG NHÀ, LÊ VĂN VIỆT, TP Thủ Đức",0,https://nhadat24h.net.vn/du-an/48-ty-ban-gap-can-nha-4-tang-co-thang-may-513-65m2-xe-hoi-ngu-trong-nha-le-van-viet-tp-thu-duc/293523, 65 m, 5 m,Hiệp Phú,9,Hồ Chí Minh,None
1724, Có,5 pn, MS293508,,📞 ,,4 t, 45 m,Sổ Đỏ, Có, 11 m,https://nhadat24h.net.vn/storage/product/2118/z4960421820412-88e1b8529f41d7a9abc260b4f4be6ea2.jpg, Có, 🏠 BÁN NHÀ Ô TÔ NGỦ TRONG ĐẤT - DT 45M² - 5 TẦNG - GIÁ NHỈNH 6 TỶ, Không,6000000000, 7 m,"Đường Ngọc Thụy, Ngọc Thụy", Không,🏠 BÁN NHÀ Ô TÔ NGỦ TRONG ĐẤT - DT 45M² - 5 TẦNG - GIÁ NHỈNH 6 TỶ,0,https://nhadat24h.net.vn/du-an/ban-nha-o-to-ngu-trong-dat-dt-45m2-5-tang-gia-nhinh-6-ty/293508, 45 m, 4.3 m,Ngọc Thụy,Long Biên,Hà Nội,Ngọc Thụy
1726, Có,6 pn, MS293733,,None,,6 t, 78 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/15443/img-3833.JPG, Có," Bán Nhà Xuân Thủy Cầu Giấy, 77,5m giá 12,5 tỷ", Không,12500000000, 1 m,"Đường Xuân Thủy, Dịch Vọng Hậu", Không,"Bán Nhà Xuân Thủy Cầu Giấy, 77,5m giá 12,5 tỷ",0,https://nhadat24h.net.vn/du-an/ban-nha-xuan-thuy-cau-giay-775m-gia-125-ty/293733, 78 m, 0 m,Dịch Vọng Hậu,Cầu Giấy,Hà Nội,Xuân Thủy
1727, Có,5 pn, MS293529,,None,,6 t, 55 m,Sổ Đỏ, Có, 13 m,https://nhadat24h.net.vn/storage/product/14773/347226183-9557886294251771-977619643020040175-n.jpg, Có," (Giảm 1 tỷ, cách phố 3 nhà, ô tô) Bán nhà PL Trúc Khê, Đống Đa, 55m 5T mt 4,2m", Không,13200000000, 5 m,"Đường Trúc Khê, Láng Hạ", Không,"(Giảm 1 tỷ, cách phố 3 nhà, ô tô) Bán nhà PL Trúc Khê, Đống Đa, 55m 5T mt 4,2m",0,https://nhadat24h.net.vn/du-an/giam-1-ty-cach-pho-3-nha-o-to-ban-nha-pl-truc-khe-dong-da-55m-5t-mt-42m/293529, 55 m, 4.2 m,Láng Hạ,Đống Đa,Hà Nội,Trúc Khê
1728, Không,4 pn, MS293668,,None,,4 t, 35 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/16013/anh1-3.jpg, Có," BÁN NHÀ TRƯƠNG ĐỊNH, HAI BÀ, GẦN PHỐ, 35MX4T GIÁ 3.6 Tỷ", Không,3600000000, 2 m,"Đường Trương Định, Trương Định", Không,"BÁN NHÀ TRƯƠNG ĐỊNH, HAI BÀ, GẦN PHỐ, 35MX4T GIÁ 3.6 Tỷ",0,https://nhadat24h.net.vn/du-an/ban-nha-truong-dinh-hai-ba-gan-pho-35mx4t-gia-36-ty/293668, 35 m, 0 m,Trương Định,Hai Bà Trưng,Hà Nội,Trương Định
1729, Có,1 pn, MS293545,,None,Tây,2 t, 88 m,Sổ Đỏ, Có, 16 m,https://nhadat24h.net.vn/storage/product/16005/409716920-122123475164089321-4775736757727524198-n.jpg, Có, KHU VIP KIẾN THIẾT QUẬN 9 - 88M2 GIÁ 5TY7, Không,5700000000, 1 m,"Đường Tự Do, Hiệp Phú", Không,KHU VIP KIẾN THIẾT QUẬN 9 - 88M2 GIÁ 5TY7,0,https://nhadat24h.net.vn/du-an/khu-vip-kien-thiet-quan-9-88m2-gia-5ty7/293545, 88 m, 5.5 m,Hiệp Phú,9,Hồ Chí Minh,None
1730, Có,1 pn, MS293559,,None,,2 t, 55 m,Sổ Hồng, Có, 11 m,https://nhadat24h.net.vn/storage/product/16172/z4869508955140-1c7a63954901209f5d1248a015f0a389.jpg, Có, BÁN NHÀ HẺM XE TẢI ĐƯỜNG LINH ĐÔNG. 55m2. GÍA 3.5 Tỷ TL CHÍNH CHỦ, Không,3500000000, 4.5 m,"Đường Số 20, Linh Đông", Không,BÁN NHÀ HẺM XE TẢI ĐƯỜNG LINH ĐÔNG. 55m2. GÍA 3.5 Tỷ TL CHÍNH CHỦ,0,https://nhadat24h.net.vn/du-an/ban-nha-hem-xe-tai-duong-linh-dong-55m2-gia-35-ty-tl-chinh-chu/293559, 55 m, 5 m,Linh Đông,Thủ Đức,Hồ Chí Minh,None
1731, Không,4 pn, MS293584,,None,,3 t, 60 m,Sổ Đỏ, Có, 19 m,https://nhadat24h.net.vn/storage/product/9272/ban-nha-go-vap-nguyen-kiem-1-1.jpg, Có, BÁN NHÀ HẺM XE TẢI 60M2 4 TẦNG 3 PN FULL NỘI THẤT KINH DOANH ĐỈNH NGUYỄN KIỆM 5.9 TỶ., Không,5990000000, 1 m,"Đường Nguyễn Kiệm, 3", Không,BÁN NHÀ HẺM XE TẢI 60M2 4 TẦNG 3 PN FULL NỘI THẤT KINH DOANH ĐỈNH NGUYỄN KIỆM 5.9 TỶ.,0,https://nhadat24h.net.vn/du-an/ban-nha-hem-xe-tai-60m2-4-tang-3-pn-full-noi-that-kinh-doanh-dinh-nguyen-kiem-59-ty/293584, 60 m, 3.5 m,03,Phú Nhuận,Hồ Chí Minh,Nguyễn Kiệm
1732, Có,2 pn, MS293589,,None,,3 t, 121 m,Sổ Đỏ, Có, 24.2 m,https://nhadat24h.net.vn/storage/product/11928/1-49.jpg, Có, 🔴💥Bán nhà 2 tầng đường Ngô Văn Sở - Liên Chiểu - Đà Nẵng, Không,8000000000, 11 m,"Đường Ngô Văn Sở, Hòa Khánh Nam", Không,🔴💥Bán nhà 2 tầng đường Ngô Văn Sở - Liên Chiểu - Đà Nẵng,0,https://nhadat24h.net.vn/du-an/ban-nha-2-tang-duong-ngo-van-so-lien-chieu-da-nang/293589, 121 m, 5 m,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,Ngô Văn Sở
1733, Có,6 pn, MS293656,,"+ Tầng 1 phòng khách, bếp, có sân để xe ôtô và vài chục xe máy.",,6 t, 100 m,Sổ Đỏ, Có, 13.6 m,https://nhadat24h.net.vn/storage/product/10947/z4969043000813-fd9e3bbf02f3f01771f6ecf7c9ade49c.jpg, Có, VIP ! PHÂN LÔ CÁN BÔ BA ĐÌNH SÁT PHỐ NGÕ THÔNG Ô TÔ HƠN 20 TỶ 100M 6T., Không,20000000000, 4 m,"Đường Bưởi, Đội Cấn", Không,VIP ! PHÂN LÔ CÁN BÔ BA ĐÌNH SÁT PHỐ NGÕ THÔNG Ô TÔ HƠN 20 TỶ 100M 6T.,0,https://nhadat24h.net.vn/du-an/vip-phan-lo-can-bo-ba-dinh-sat-pho-ngo-thong-o-to-hon-20-ty-100m-6t/293656, 100 m, 7 m,Đội Cấn,Ba Đình,Hà Nội,Bưởi
1734, Không,6 pn, MS293601,,None,,6 t, 115 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/2916/39.jpg, Có," BÁN NHÀ THÁI HÀ ĐỐNG ĐA GẦN PHỐ, GẦN HỒ Ô TÔ ĐỖ CỔNG – CHỈ 100TR/M2", Không,13500000000, 5 m,"Đường Thái Hà, Trung Liệt", Không,"BÁN NHÀ THÁI HÀ ĐỐNG ĐA GẦN PHỐ, GẦN HỒ Ô TÔ ĐỖ CỔNG – CHỈ 100TR/M2",0,https://nhadat24h.net.vn/du-an/ban-nha-thai-ha-dong-da-gan-pho-gan-ho-o-to-do-cong-chi-100trm2/293601, 115 m, 6 m,Trung Liệt,Đống Đa,Hà Nội,Thái Hà
1735, Có,3 pn, MS293655,,☎️ 0909190633 zalo liên hệ xem nhà.,,2 t, 25 m,Sổ Hồng, Có, 7.5 m,https://nhadat24h.net.vn/storage/product/14156/409556413-7447247538628423-4991067122206462413-n.jpg, Có, ___  Mặt Tiền Hoà Hưng Phường 12 Quận 10. ___, Không,4500000000, 8 m,"Đường Hòa Hưng, 10", Không,___  Mặt Tiền Hoà Hưng Phường 12 Quận 10. ___,0,https://nhadat24h.net.vn/du-an/mat-tien-hoa-hung-phuong-12-quan-10/293655, 25 m, 3.3 m,10,10,Hồ Chí Minh,Hòa Hưng
1736, Có,3 pn, MS293679,,None,,2 t, 45 m,Sổ Đỏ, Có, 14 m,https://nhadat24h.net.vn/storage/product/16848/050d4237d27db359cc02ea82b7e675a8.jpg, Có, ĐỘI CẤN BA ĐÌNH 45M 3 TẦNG GIÁ CHỈ 6 TỶ 8, Không,6800000000, 2.5 m,"Đường Đội Cấn, Cống Vị", Không,ĐỘI CẤN BA ĐÌNH 45M 3 TẦNG GIÁ CHỈ 6 TỶ 8,0,https://nhadat24h.net.vn/du-an/doi-can-ba-dinh-45m-3-tang-gia-chi-6-ty-8/293679, 45 m, 3.5 m,Cống Vị,Ba Đình,Hà Nội,Đội cấn
1737, Có,4 pn, MS293674,,None,,3 t, 27 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/3848/1-38.jpg, Có, ⚜️ HIẾM + RẺ CHỈ 3 TỶ - MẶT PHỐ KHƯƠNG TRUNG THANH XUÂN 27M2 4T MT 3M SIÊU KD SỔ ĐẸP ⚜️, Không,3000000000, 20 m,"Đường Khương Trung, Khương Trung", Không,⚜️ HIẾM + RẺ CHỈ 3 TỶ - MẶT PHỐ KHƯƠNG TRUNG THANH XUÂN 27M2 4T MT 3M SIÊU KD SỔ ĐẸP ⚜️,0,https://nhadat24h.net.vn/du-an/hiem-re-chi-3-ty-mat-pho-khuong-trung-thanh-xuan-27m2-4t-mt-3m-sieu-kd-so-dep/293674, 27 m, 3 m,Khương Trung,Thanh Xuân,Hà Nội,Khương Trung mới
1738, Không,0, MS293716,,None,Bắc,0, 90 m,Sổ Đỏ, Không, 0 m,https://nhadat24h.net.vn/storage/product/11126/9b0b956c97903ece678187jpg-bak-638375456098120161-1.jpg, Không, Mua bán đất nền FPT City Đà Nẵng – Liên hệ Rodoland 0905.31.89.88, Không,2500000000, 35 m,"Đường Võ Quý Huân, Hòa Hải", Không,Mua bán đất nền FPT City Đà Nẵng – Liên hệ Rodoland 0905.31.89.88,0,https://nhadat24h.net.vn/du-an/mua-ban-dat-nen-fpt-city-da-nang-lien-he-rodoland-0905318988/293716, 90 m, 0 m,Hoà Hải,Ngũ Hành Sơn,Đà Nẵng,None
1739, Có,4 pn, MS293727,,None,,4 t, 44 m,Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/13398/x1.jpg, Có, Cần bán trước tết nhà Minh Khai- 44m2- 5t sổ đỏ giá chỉ 4 tỷ 15. LH 0987136162, Không,4150000000, 2.5 m,"Đường Minh Khai, Minh Khai", Không,Cần bán trước tết nhà Minh Khai- 44m2- 5t sổ đỏ giá chỉ 4 tỷ 15. LH 0987136162,0,https://nhadat24h.net.vn/du-an/can-ban-truoc-tet-nha-minh-khai-44m2-5t-so-do-gia-chi-4-ty-15-lh-0987136162/293727, 44 m, 4 m,Minh Khai,Hai Bà Trưng,Hà Nội,Minh Khai
1740, Không,0, MS293325,,"- Tiện ích đầy đủ (Bể bơi, công viên, hồ cảnh quan...)",,0, 72 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/1680/z4967597809586-54c6c95b5bad5be4924781bff99cc88a-1.jpg, Có," VỊ TRÍ ĐẸP – GIÁ TỐT - BÁN CĂN SHOPHOUSE Tại Dự án Vinhomes Star City, Phường Đông Hải, TP Thanh Hóa", Không,4500000000, 50 m,"Đường Đại lộ Nam Sông Mã, Đông Hải", Không,"VỊ TRÍ ĐẸP – GIÁ TỐT - BÁN CĂN SHOPHOUSE Tại Dự án Vinhomes Star City, Phường Đông Hải, TP Thanh Hóa",0,https://nhadat24h.net.vn/du-an/vi-tri-dep-gia-tot-ban-can-shophouse-tai-du-an-vinhomes-star-city-phuong-dong-hai-tp-thanh-hoa/293325, 72 m, 0 m,Đông Hải,None,Thanh Hóa,None
1741, Có,2 pn, MS293330,,None,,0, 215 m,Sổ Đỏ, Có, 21.5 m,https://nhadat24h.net.vn/storage/product/13900/z4963657220665-99bf3c36e14caed1dee085e5eebd0d29-1.jpg, Có," Shophouse Riverside  mặt tiền Nguyễn Lương Bằng Phú Mỹ Hưng, - mua trực tiếp chủ đầu tư, sở hữu lâu dài. Gọi ngay 0902328695", Không,29300000000, 35 m,"Đường Nguyễn Lương Bằng, Tân Phú", Không,"Shophouse Riverside  mặt tiền Nguyễn Lương Bằng Phú Mỹ Hưng, - mua trực tiếp chủ đầu tư, sở hữu lâu dài. Gọi ngay 0902328695",0,https://nhadat24h.net.vn/du-an/shophouse-riverside-mat-tien-nguyen-luong-bang-phu-my-hung-mua-truc-tiep-chu-dau-tu-so-huu-lau-dai-goi-ngay-0902328695/293330, 215 m, 10 m,Tân Phú,7,Hồ Chí Minh,Nguyễn Lương Bằng
1742, Có,1 pn, MS293324,,None,,3 t, 76 m,Sổ Đỏ, Có, 15.2 m,https://nhadat24h.net.vn/storage/product/15843/52a1ea1d4db2e4ecbda32.jpg, Có," Căn hộ 3PN, 76m2, Osaka Complex, 48 Ngọc Hồi, Giá 2.57 Tỷ", Không,2570000000, 2 m,"Đường Ngọc Hồi, Hoàng Liệt", Không,"Căn hộ 3PN, 76m2, Osaka Complex, 48 Ngọc Hồi, Giá 2.57 Tỷ",0,https://nhadat24h.net.vn/du-an/can-ho-3pn-76m2-osaka-complex-48-ngoc-hoi-gia-257-ty/293324, 76 m, 5 m,Hoàng Liệt,Hoàng Mai,Hà Nội,Ngọc Hồi
1743, Không,0, MS293326,,Diện tích : 400  m2,,0, 400 m,Sổ Đỏ, Không, 0 m,https://nhadat24h.net.vn/storage/product/1679/z4967620068724-c50e13f71893b4f64b6c8bd529ca9705-1.jpg, Không," ĐẤT ĐẸP - GIÁ TỐT - CẦN BÁN GẤP Lô Đất Tại Châu Thành,Tây Ninh..", Không,750000000, 5 m,"Đường Ấp Nam Bến Sỏi, Thành Long", Không,"ĐẤT ĐẸP - GIÁ TỐT - CẦN BÁN GẤP Lô Đất Tại Châu Thành,Tây Ninh..",0,https://nhadat24h.net.vn/du-an/dat-dep-gia-tot-can-ban-gap-lo-dat-tai-chau-thanhtay-ninh/293326, 400 m, 0 m,Thành Long,Châu Thành,Tây Ninh,None
1744, Có,3 pn, MS293321,,None,,3 t, 128 m,Sổ Hồng, Có, 24 m,https://nhadat24h.net.vn/storage/product/15236/1-42.jpg, Có, NHỈNH 40 TỶ-  BÁN NHÀ MẶT TIỀN KINH DOANH BA THÁNG HAI QUẬN 10, Không,45000000000, 30 m,"Đường 3/2, 12", Không,NHỈNH 40 TỶ-  BÁN NHÀ MẶT TIỀN KINH DOANH BA THÁNG HAI QUẬN 10,0,https://nhadat24h.net.vn/du-an/nhinh-40-ty-ban-nha-mat-tien-kinh-doanh-ba-thang-hai-quan-10/293321, 128 m, 5.2 m,12,10,Hồ Chí Minh,3/2
1745, Có,3 pn, MS293335,,"NHÀ ĐẸP ĐÓN TẾT - XE HƠI TRÁNH KHU VIP PHÂN LÔ - TÂN CHÁNH HIỆP QUẬN 12 - 3 TẦNG, 4 PN. CHỈ HƠN 5 TỶ.",,4 t, 70 m,Sổ Hồng, Có, 17.5 m,https://nhadat24h.net.vn/storage/product/5890/z4943696418150-aca602be6a399081364fc21b4f1e8045.jpg, Có," NHÀ ĐẸP ĐÓN TẾT - XE HƠI TRÁNH KHU VIP PHÂN LÔ - TÂN CHÁNH HIỆP QUẬN 12 - 3 TẦNG, 4 PN. CHỈ HƠN 5 TỶ.", Không,5790000000, 5 m,"Đường Trần Thị Năm, Tân Chánh Hiệp", Không,"NHÀ ĐẸP ĐÓN TẾT - XE HƠI TRÁNH KHU VIP PHÂN LÔ - TÂN CHÁNH HIỆP QUẬN 12 - 3 TẦNG, 4 PN. CHỈ HƠN 5 TỶ.",0,https://nhadat24h.net.vn/du-an/nha-dep-don-tet-xe-hoi-tranh-khu-vip-phan-lo-tan-chanh-hiep-quan-12-3-tang-4-pn-chi-hon-5-ty/293335, 70 m, 4 m,Tân Chánh Hiệp,12,Hồ Chí Minh,None
1746, Không,0, MS293346,,None,,0, 43 m,Sổ Đỏ, Không, 11 m,https://nhadat24h.net.vn/storage/product/9590/tin-121223-mua-ban-nha-dat-trau-quy-dang-xa-co-bi-dong-du-da-ton-kim-son-le-chi-chung-cu-blue-star-vin-gia-lam-ha-noi-0989894845-1.jpg, Không," 43m2 đất Kim Sơn Lệ Chi, Gia Lâm, Hà Nội. Ô tô vào nhà. Chỉ 1 tỷ x. Lh 0989894845", Không,1299000000, 3.5 m,"Đường Tỉnh Lộ 179, Lệ Chi", Không,"43m2 đất Kim Sơn Lệ Chi, Gia Lâm, Hà Nội. Ô tô vào nhà. Chỉ 1 tỷ x. Lh 0989894845",0,https://nhadat24h.net.vn/du-an/43m2-dat-kim-son-le-chi-gia-lam-ha-noi-o-to-vao-nha-chi-1-ty-x-lh-0989894845/293346, 43 m, 4 m,Lệ Chi,Gia Lâm,Lộ 179,Tỉnh Lộ 179
1747, Không,0, MS293347,,None,,0, 40 m,Sổ Đỏ, Không, 0 m,https://nhadat24h.net.vn/storage/product/9590/tin-121223-mua-ban-nha-dat-trau-quy-dang-xa-co-bi-dong-du-da-ton-kim-son-le-chi-chung-cu-blue-star-vin-gia-lam-ha-noi-0989894845-1-1.jpg, Không," Chuyển nhượng 40m2 đất TĐC Trâu Quỳ, Gia Lâm. Lh 0989894845.", Không,4099000000, 12 m,"Đường Nguyễn Mậu Tài, Trâu Quỳ", Không,"Chuyển nhượng 40m2 đất TĐC Trâu Quỳ, Gia Lâm. Lh 0989894845.",0,https://nhadat24h.net.vn/du-an/chuyen-nhuong-40m2-dat-tdc-trau-quy-gia-lam-lh-0989894845/293347, 40 m, 0 m,None,Gia Lâm,Hà Nội,Nguyễn Mậu Tài
1748, Có,4 pn, MS293352,,LH : 0901.512.179 Mr Luyện,Đông Bắc,6 t, 81 m,Sổ Đỏ, Có, 18 m,https://nhadat24h.net.vn/storage/product/16157/1-1.jpg, Có, Bán nhà 4 tầng mặt đường khu Quán Nam đang cho thuê 30tr/tháng hợp đồng dài hạn, Không,9000000000, 13 m,"Đường Trại Lẻ, Kênh Dương", Không,Bán nhà 4 tầng mặt đường khu Quán Nam đang cho thuê 30tr/tháng hợp đồng dài hạn,0,https://nhadat24h.net.vn/du-an/ban-nha-4-tang-mat-duong-khu-quan-nam-dang-cho-thue-30trthang-hop-dong-dai-han/293352, 81 m, 4.5 m,Kênh Dương,Lê Chân,Hải Phòng,Trại Lẻ
1749, Có,7 pn, MS293356,,"Tầng 7: phòng thờ, sân phơi",,6 t, 42 m,Sổ Đỏ, Có, 8.07 m,https://nhadat24h.net.vn/storage/product/16634/20230421-093856-1682613794479.jpg, Có, Bán Nhà Phố Xuân La Quận Tây Hồ. 42m Xây 7 Tầng Mặt Tiền 5.2m Nhỉnh 10 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Bán Nhanh Lo Việc Nhà. 5010, Không,10300000000, 7 m,"Đường Xuân La, Xuân La", Không,Bán Nhà Phố Xuân La Quận Tây Hồ. 42m Xây 7 Tầng Mặt Tiền 5.2m Nhỉnh 10 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Bán Nhanh Lo Việc Nhà. 5010,0,https://nhadat24h.net.vn/du-an/ban-nha-pho-xuan-la-quan-tay-ho-42m-xay-7-tang-mat-tien-52m-nhinh-10-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-muon-ban-nhanh-lo-viec-nha-5010/293356, 42 m, 5.2 m,Xuân La,Tây Hồ,Hà Nội,Xuân La
1750, Có,6 pn, MS293358,,Gia chủ là doanh nghiệp cực kỳ uy tín và thiện chí bán. Giá chốt bất ngờ,,4 t, 39 m,Sổ Đỏ, Có, 9.75 m,https://nhadat24h.net.vn/storage/product/11102/fb-img-1679926690269-1679967373679.jpg, Có, Bán Nhà Mặt Phố Thụy Khuê Quận Tây Hồ. 39m Xây 6 Tầng Nhỉnh 16 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Bán Gấp Lo Việc Gia Đình. 5106, Không,16300000000, 15 m,"Đường Thụy Khuê, Thụy Khuê", Không,Bán Nhà Mặt Phố Thụy Khuê Quận Tây Hồ. 39m Xây 6 Tầng Nhỉnh 16 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Bán Gấp Lo Việc Gia Đình. 5106,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-thuy-khue-quan-tay-ho-39m-xay-6-tang-nhinh-16-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-can-ban-gap-lo-viec-gia-dinh-5106/293358, 39 m, 4 m,Thụy Khuê,Tây Hồ,Hà Nội,Thụy Khuê
1751, Có,5 pn, MS293364,,Sổ đỏ chính chủ nở hậu đẹp.,,6 t, 33 m,Sổ Đỏ, Có, 8.25 m,https://nhadat24h.net.vn/storage/product/11106/z4877231421902-1424dfe1aef3181781c633c70c41b5a9.jpg, Có, Bán Nhà Mặt Phố Phạm Ngọc Thạch Quận Đống Đa. 33m Xây 5 Tầng Nhỉnh 14 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Bán Nhanh Giá Chốt Linh Động. 5284, Không,14500000000, 9 m,"Đường Phạm Ngọc Thạch, Kim Liên", Không,Bán Nhà Mặt Phố Phạm Ngọc Thạch Quận Đống Đa. 33m Xây 5 Tầng Nhỉnh 14 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Bán Nhanh Giá Chốt Linh Động. 5284,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-pham-ngoc-thach-quan-dong-da-33m-xay-5-tang-nhinh-14-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-can-ban-nhanh-gia-chot-linh-dong-5284/293364, 33 m, 4 m,Kim Liên,Đống Đa,Hà Nội,Phạm Ngọc Thạch
1752, Có,5 pn, MS293366,,Sổ đẹp đang cất két chờ người xe duyên.,,6 t, 43 m,Sổ Đỏ, Có, 10.75 m,https://nhadat24h.net.vn/storage/product/16635/z4903461958378-d5c4ae7d8d8ee3a113e2adc079837042.jpg, Có, Bán Nhà Phố Hồ Ba Mẫu Quận Đống Đa. 43m Xây 5 Tầng Nhỉnh 13 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Bán Nhanh Lo Việc Gia ĐÌnh. 5207, Không,13600000000, 7 m,"Đường Hồ Ba Mẫu, Phương Liên", Không,Bán Nhà Phố Hồ Ba Mẫu Quận Đống Đa. 43m Xây 5 Tầng Nhỉnh 13 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Bán Nhanh Lo Việc Gia ĐÌnh. 5207,0,https://nhadat24h.net.vn/du-an/ban-nha-pho-ho-ba-mau-quan-dong-da-43m-xay-5-tang-nhinh-13-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-can-ban-nhanh-lo-viec-gia-dinh-5207/293366, 43 m, 4 m,Phương Liên,Đống Đa,Hà Nội,Hồ Ba Mẫu
1753, Có,3 pn, MS293368,,None,,8 t, 100 m,Sổ Hồng, Có, 21 m,https://nhadat24h.net.vn/storage/product/9720/ban-nha-mat-tien-duong-do-doc-long-phuong-tan-quy-quan-tan-phu.jpg, Có," Bán nhà MT KD Đô Đốc Long, Tân Quý, Tân Phú, 100m2, 4 tầng, 9.4 tỷ.", Không,9400000000, 14 m,"Đường Đô Đốc Long, Tân Quý", Không,"Bán nhà MT KD Đô Đốc Long, Tân Quý, Tân Phú, 100m2, 4 tầng, 9.4 tỷ.",0,https://nhadat24h.net.vn/du-an/ban-nha-mt-kd-do-doc-long-tan-quy-tan-phu-100m2-4-tang-94-ty/293368, 100 m, 4.7 m,Tân Quý,Tân Phú,Hồ Chí Minh,Đô Đốc Long
